time;flux;flux_err
2064,8403361064575;1232,667;5,061875
2064,8417249802997;1235,252;5,068883
2064,8431138541423;1228,3513;5,0584936
2064,844502727984;1235,7897;5,0721073
2064,8458916018253;1226,1509;5,062239
2064,8472804756675;1235,6471;5,0664945
2064,8486693495097;1239,4601;5,069826
2064,850058223351;1224,7418;5,060826
2064,8514470971927;1234,0514;5,06877
2064,852835971093;1239,2521;5,0673347
2064,854224844935;1238,7292;5,068192
2064,855613718776;1230,132;5,0572405
2064,8570025926183;1242,8065;5,075646
2064,8583914664614;1227,7323;5,0703855
2064,8597803403036;1230,8164;5,065251
2064,861169214145;1238,0587;5,0662856
2064,8625580879866;1236,02;5,0689993
2064,8639469618283;1231,9148;5,0636234
2064,8653358356696;1235,6191;5,070621
2064,866724709512;1237,2424;5,0675774
2064,868113583354;1227,2861;5,0567036
2064,8695024571953;1244,0164;5,076584
2064,870891331037;1230,0553;5,074167
2064,872280204879;1231,6552;5,068169
2064,873669078721;1235,5188;5,0640144
2064,875057952563;1227,2174;5,0556545
2064,8764468264058;1229,1982;5,0585647
2064,877835700248;1240,1223;5,071503
2064,8792245740897;1232,0347;5,070247
2064,880613447931;1233,0914;5,0644584
2064,882002321715;1235,2207;5,0684342
2064,883391195556;1231,384;5,065049
2064,8847800693975;1233,5277;5,071801
2064,8861689432397;1243,027;5,0805173
2064,887557817082;1241,9296;5,076159
2064,888946690923;1230,5919;5,065817
2064,890335564765;1233,5134;5,0667214
2064,891724438607;1233,289;5,065439
2064,8931133124493;1232,7283;5,062617
2064,8945021862914;1232,8706;5,0617375
2064,8958910601336;1236,7626;5,067412
2064,897279933976;1241,6753;5,073135
2064,8986688078176;1234,321;5,0649405
2064,900057681659;1238,4581;5,072677
2064,901446555443;1245,614;5,07623
2064,902835429284;1234,3434;5,0681114
2064,904224303126;1238,9099;5,074435
2064,905613176968;1232,8164;5,0682364
2064,90700205081;1236,1146;5,0639367
2064,9083909246515;1234,0542;5,0690055
2064,909779798493;1232,5366;5,064697
2064,9111686723363;1238,7927;5,0736494
2064,9125575461776;1227,848;5,0606327
2064,913946419961;1232,4017;5,0676794
2064,9153352938033;1233,9146;5,0654836
2064,9167241676455;1232,3925;5,0635595
2064,9181130414872;1235,3599;5,066809
2064,9195019153285;1235,5328;5,067952
2064,9208907891707;1224,8302;5,06148
2064,922279663012;1231,9004;5,0684137
2064,9236685367955;1240,0306;5,074795
2064,9250574106377;1231,1072;5,0634546
2064,9264462844803;1233,1874;5,0649877
2064,9278351583225;1230,2351;5,071326
2064,9292240321643;1227,9888;5,057863
2064,9306129060064;1233,7828;5,0678406
2064,93200177979;1237,1688;5,069114
2064,9333906536312;1235,7661;5,0639443
2064,934779527473;1235,3442;5,0706425
2064,936168401315;1233,916;5,0723424
2064,937557275157;1234,9642;5,0776377
2064,93894614894;1239,5521;5,071697
2064,940335022782;1234,5797;5,066154
2064,9417238966234;1241,3945;5,0742764
2064,943112770465;1246,5552;5,0802813
2064,944501644308;1233,6616;5,067333
2064,9458905180927;1241,5402;5,0876675
2064,947279391934;1227,7378;5,0625806
2064,9486682657757;1234,9803;5,068992
2064,950057139618;1240,648;5,0698757
2064,9514460134014;1240,307;5,0749097
2064,9528348872427;1236,189;5,072182
2064,954223761085;1231,5001;5,06689
2064,955612634927;1240,6799;5,075724
2064,95700150871;1237,0101;5,0765758
2064,9583903825514;1228,1897;5,0607834
2064,9597792563936;1228,5549;5,058108
2064,961168130236;1229,8259;5,062857
2064,96255700402;1240,1396;5,0647945
2064,963945877862;1234,437;5,064104
2064,9653347517033;1237,9264;5,079639
2064,966723625487;1231,9335;5,0704
2064,968112499329;1235,602;5,066585
2064,969501373171;1239,2878;5,079442
2064,970890247013;1239,925;5,0724473
2064,972279120796;1225,9783;5,0606937
2064,973667994638;1226,7675;5,0609374
2064,9750568684794;1237,553;5,0685863
2064,976445742263;1240,7863;5,073693
2064,9778346161056;1229,164;5,0643144
2064,9792234899487;1231,4829;5,066869
2064,980612363732;1236,2319;5,071068
2064,982001237573;1233,6235;5,066115
2064,9833901114152;1239,4581;5,0736856
2064,9847789852565;1227,9089;5,0649467
2064,98616785904;1234,4109;5,0710955
2064,9875567328822;1236,6157;5,065519
2064,988945606666;1235,5383;5,0714817
2064,990334480508;1240,0145;5,0715938
2064,9917233543492;1232,7635;5,0644865
2064,993112228133;1236,9625;5,074121
2064,9945011019754;1233,3508;5,0672617
2064,9958899758176;1239,7404;5,0705137
2064,9972788496016;1233,175;5,0658865
2064,9986677234438;1233,1876;5,0686226
2065,000056597285;1236,6632;5,0633554
2065,0014454710686;1229,0402;5,0635386
2065,0028343449108;1227,3683;5,061347
2065,0042232186943;1229,3396;5,0732317
2065,0056120925356;1234,9824;5,0744934
2065,0070009663773;1240,219;5,072371
2065,0083898401613;1232,0482;5,067989
2065,009778714003;1240,0961;5,071151
2065,0111675878443;1234,434;5,06473
2065,012556461629;1231,2678;5,067613
2065,0139453354714;1223,8087;5,0678787
2065,0153342092544;1232,8588;5,0722103
2065,0167230830966;1225,9996;5,0629926
2065,0181119568806;1228,115;5,0680857
2065,019500830722;1233,4451;5,0648417
2065,0208897045636;1231,2922;5,064121
2065,0222785783476;1226,882;5,070151
2065,0236674521893;1228,6582;5,06219
2065,0250563259724;1227,2689;5,0594573
2065,0264451998146;1236,6338;5,0692506
2065,0278340735986;1232,293;5,0616055
2065,0292229474408;1235,5065;5,064778
2065,030611821283;1230,8137;5,0600247
2065,0320006950665;1238,3394;5,0822744
2065,033389568908;1227,2054;5,062976
2065,0347784426913;1239,1471;5,0763245
2065,0361673165335;1231,2903;5,062715
2065,0375561903174;1229,3014;5,060522
2065,0389450641587;1233,4718;5,066331
2065,0403339379423;1224,759;5,0651217
2065,0417228117844;1232,844;5,0689163
2065,043111685568;1236,0078;5,0782194
2065,0445005594092;1233,8916;5,0709896
2065,045889433194;1251,6772;5,0768065
2065,047278307037;1224,9496;5,0586386
2065,0486671808203;1230,1138;5,061784
2065,0500560546616;1235,2307;5,073383
2065,0514449284456;1232,3744;5,0616055
2065,052833802287;1238,0896;5,0723696
2065,05422267607;1239,7076;5,064341
2065,055611549912;1237,3362;5,0759134
2065,057000423696;1242,7078;5,076712
2065,0583892975374;1236,174;5,0730014
2065,059778171321;1228,7827;5,0620666
2065,061167045163;1233,3003;5,0659223
